random_state_index,imbalance_method,significant_feature,model,elapsed_time,train_accuracy,test_accuracy,train_f1,test_f1,cv_acc_mean,cv_acc_std,cv_f1_mean,cv_f1_std
51,none,all_features,K-Nearest Neighbors,2.933763027191162,0.8897666954696951,0.8568608094768015,0.5297525013164823,0.3409090909090909,0.8547833959121915,0.005098082682942332,0.3465445171155288,0.026328793188509093
51,none,all_features,Decision Tree,2.284745216369629,1.0,0.9343534057255676,1.0,0.7931570762052877,0.9297904103294468,0.00582884408053569,0.7795738185972191,0.01845314829899041
51,none,all_features,Gaussian Naive Bayes,0.9588215351104736,0.8860634489569189,0.8953603158933859,0.6221858370855505,0.6442953020134228,0.8809986037171587,0.00811453818950788,0.6025833750243813,0.036891641956536644
51,none,all_features,Random Forest,32.314279317855835,1.0,0.9570582428430404,1.0,0.8552412645590682,0.9494218475106817,0.004640581996272191,0.828005006988022,0.018764167552963004
51,smote,all_features,Logistic Regression,4.470172882080078,0.8652743050448596,0.8642645607107601,0.8664528356903338,0.6658566221142163,0.8641047999192322,0.0058429964927735065,0.8651877016725249,0.006130241102062121
51,smote,all_features,K-Nearest Neighbors,7.4423277378082275,0.9093249007206943,0.707305034550839,0.9163330392888648,0.4028197381671702,0.8474360464487376,0.006152680888244757,0.8633867817042419,0.004924755549079971
51,smote,all_features,Decision Tree,5.372557640075684,1.0,0.9299111549851925,1.0,0.7959770114942529,0.9382825189840556,0.004487359516199862,0.9386977204130085,0.004428358150331015
51,smote,all_features,Gaussian Naive Bayes,1.3659272193908691,0.8129136637740845,0.8065153010858835,0.8175035868005739,0.5615212527964206,0.8117418312672623,0.00820288151554203,0.8164373417668233,0.00661995838246291
51,smote,all_features,Random Forest,60.14553737640381,1.0,0.9570582428430404,1.0,0.864696734059098,0.9723489072900215,0.003164183229206222,0.9722752365289125,0.003205252925304665
52,none,all_features,Logistic Regression,2.107604742050171,0.9042093568695223,0.9086870681145114,0.6440366972477064,0.6642468239564429,0.9023043338080695,0.005383844869982553,0.6339730890482147,0.022796647686294916
52,none,all_features,K-Nearest Neighbors,2.918104887008667,0.8912479940748056,0.8558736426456071,0.5350923482849604,0.37606837606837606,0.8533637748379678,0.004980387777710779,0.324438444471903,0.03034899344438232
52,none,all_features,Decision Tree,2.2963831424713135,1.0,0.9318854886475815,1.0,0.7857142857142857,0.9318726412340094,0.005564902386221709,0.7861715787040838,0.019542807655548614
52,none,all_features,Gaussian Naive Bayes,1.0274419784545898,0.8854462412047895,0.87857847976308,0.6097560975609756,0.59,0.8797679784109285,0.007782460348110864,0.5901352645698964,0.029469427613659494
52,none,all_features,Random Forest,31.7086079120636,1.0,0.9545903257650543,1.0,0.8451178451178452,0.9513187053665497,0.003930989114911621,0.8358140498173763,0.01785470062507161
52,smote,all_features,Logistic Regression,5.132309913635254,0.8746139138108545,0.861796643632774,0.8760270486439322,0.6585365853658537,0.8737192451088562,0.005879288841605149,0.8750713091138944,0.005474561284210507
52,smote,all_features,K-Nearest Neighbors,7.478605270385742,0.9062362112075305,0.7240868706811451,0.9136354399512294,0.43592330978809285,0.8416483379486404,0.006324624132018387,0.8585024940139764,0.005165824334307301
52,smote,all_features,Decision Tree,5.356346845626831,1.0,0.9333662388943732,1.0,0.8057553956834532,0.9376134256755294,0.0046958270663283895,0.9378130010821174,0.004298411000945538
52,smote,all_features,Gaussian Naive Bayes,1.3364551067352295,0.8260038240917782,0.8045409674234946,0.8262593626083126,0.5550561797752809,0.8246407776792217,0.007997540326457324,0.8250738098565715,0.00825184350470788
52,smote,all_features,Random Forest,60.4774010181427,1.0,0.956071076011846,1.0,0.8615863141524106,0.9721747506652529,0.003211981486032329,0.9722782399225548,0.003052827769156403
53,none,all_features,Logistic Regression,1.8566644191741943,0.9043327984199482,0.9072063178677197,0.643021649009673,0.6666666666666666,0.9018599528310269,0.005186882250924397,0.6301674260147533,0.02259229371919516
53,none,all_features,K-Nearest Neighbors,2.9800145626068115,0.888902604616714,0.8593287265547878,0.5217853347502657,0.38444924406047515,0.8537875949154994,0.005386088138084128,0.3319002817688653,0.02566689255101173
53,none,all_features,Decision Tree,2.1541178226470947,1.0,0.937314906219151,1.0,0.80248833592535,0.9305518820623352,0.00564379772701733,0.7824970905012056,0.01880915331247593
53,none,all_features,Gaussian Naive Bayes,1.084843635559082,0.8776694235279595,0.8800592300098716,0.6115248921991376,0.6209048361934477,0.8741388108239846,0.008717357677963519,0.5964357326763104,0.026831466744947043
53,none,all_features,Random Forest,32.03971457481384,1.0,0.9565646594274433,1.0,0.8528428093645485,0.949862257967063,0.0045910960797147056,0.8296019918206302,0.01620271296467064
53,smote,all_features,Logistic Regression,4.802709579467773,0.8645389027798206,0.8613030602171767,0.8655670705006568,0.660217654171705,0.8631880304898715,0.0053214780416412505,0.8640659105252898,0.005603957890548127
53,smote,all_features,K-Nearest Neighbors,7.514766454696655,0.9065303721135461,0.7240868706811451,0.9138246660790562,0.4195223260643821,0.8452639189364601,0.006146117148666024,0.8615698723614091,0.005315462578681542
53,smote,all_features,Decision Tree,5.185704231262207,1.0,0.9274432379072063,1.0,0.7866473149492017,0.9390301491321058,0.0043510322788196665,0.9391597256902249,0.004759580010989862
53,smote,all_features,Gaussian Naive Bayes,1.2647616863250732,0.8098249742609207,0.7640671273445212,0.817579006772009,0.5122448979591837,0.8074988380604172,0.007781565185384103,0.8154766413694038,0.007704604900216046
53,smote,all_features,Random Forest,59.91549611091614,1.0,0.956071076011846,1.0,0.8645357686453576,0.9730892016240111,0.0034137894607845676,0.9734215415647541,0.002902779227135805
54,none,all_features,Logistic Regression,2.142259359359741,0.9066781878780398,0.8983218163869694,0.6551094890510949,0.6268115942028986,0.9054190600223914,0.004945417293193967,0.6466575596482395,0.02297305483036396
54,none,all_features,K-Nearest Neighbors,3.009934663772583,0.8916183187260832,0.8568608094768015,0.5417536534446764,0.35267857142857145,0.8533595986829245,0.004852868594665345,0.3400062311284664,0.028584014458959354
54,none,all_features,Decision Tree,2.1206982135772705,1.0,0.9294175715695953,1.0,0.7733755942947702,0.9332922953112823,0.006032149312114865,0.7903096505683856,0.017010365479672322
54,none,all_features,Gaussian Naive Bayes,1.0510740280151367,0.8901370201209727,0.8830207305034551,0.6334431630971994,0.6082644628099173,0.8833435465076427,0.007612333963745788,0.6134656991607444,0.025297415114733837
54,none,all_features,Random Forest,31.61928939819336,1.0,0.9550839091806516,1.0,0.851063829787234,0.9501708313975776,0.004900597744513595,0.8302651839676817,0.017886099560784706
54,smote,all_features,Logistic Regression,4.809690952301025,0.8724077070157376,0.8479763079960513,0.8732558988969246,0.6333333333333333,0.8712482431185052,0.005435293323833576,0.8719480871235047,0.00576014585555625
54,smote,all_features,K-Nearest Neighbors,7.360818386077881,0.9079276364171202,0.7339585389930898,0.9150380021715526,0.4332281808622503,0.8442588186617052,0.0057406542264415855,0.8609170369198352,0.004614034151484284
54,smote,all_features,Decision Tree,5.198710680007935,1.0,0.9180651530108588,1.0,0.7565982404692082,0.9394247335381376,0.0050022770368497735,0.9394900437544694,0.004838803043887032
54,smote,all_features,Gaussian Naive Bayes,1.3183155059814453,0.8278423297543757,0.7838104639684107,0.8298320854837538,0.5218340611353712,0.8251140719987884,0.007928791572276673,0.8272335525835679,0.00744730647006992
54,smote,all_features,Random Forest,61.23054075241089,1.0,0.9531095755182626,1.0,0.8554033485540334,0.9724738622186646,0.0031875360467515405,0.972653703378858,0.0034823598007984184
55,none,all_features,Logistic Regression,2.0792789459228516,0.906431304777188,0.903751233958539,0.6541970802919708,0.6382189239332097,0.9039582054465185,0.005299117672571971,0.6418960406729565,0.023967197850601002
55,none,all_features,K-Nearest Neighbors,2.994229793548584,0.8900135785705469,0.8613030602171767,0.5263157894736842,0.3824175824175824,0.8537919157762189,0.005227068953112829,0.3257094256880437,0.027343891977853748
55,none,all_features,Decision Tree,2.2861452102661133,1.0,0.9279368213228035,1.0,0.7732919254658385,0.9321566197769503,0.005541990059063114,0.7894394858221888,0.018035529830878836
55,none,all_features,Gaussian Naive Bayes,1.0283100605010986,0.8860634489569189,0.8751233958538993,0.6306522609043618,0.5990491283676703,0.8816276342145147,0.00883273388673977,0.6178471229559434,0.02347071876096974
55,none,all_features,Random Forest,31.655461311340332,1.0,0.947680157946693,1.0,0.8209459459459459,0.9520594029494572,0.004459142552157826,0.8368103261401008,0.018995924273078283
55,smote,all_features,Logistic Regression,4.721843481063843,0.8718929254302104,0.8632773938795657,0.8727910033591354,0.6584463625154131,0.8707334912633682,0.005826490391210847,0.8713827341442036,0.005757285562242533
55,smote,all_features,K-Nearest Neighbors,7.650513648986816,0.9093984409471981,0.7290227048371175,0.9164745762711864,0.42990654205607476,0.844224556317562,0.0056323647533791455,0.8616359940172803,0.005235705637558495
55,smote,all_features,Decision Tree,5.080440521240234,1.0,0.9299111549851925,1.0,0.786144578313253,0.9420846728540626,0.004124286209887846,0.9422345713229416,0.004712186830445387
55,smote,all_features,Gaussian Naive Bayes,1.361255168914795,0.8195322841594352,0.8025666337611056,0.8238587424633936,0.5525727069351231,0.8179583035862377,0.007852349631374702,0.8224717084943144,0.006726187126391672
55,smote,all_features,Random Forest,60.21068811416626,1.0,0.9526159921026653,1.0,0.8490566037735849,0.9745134033201365,0.003009798280074567,0.9746693337315905,0.002981987023885352
56,none,all_features,Logistic Regression,2.2620046138763428,0.9045796815207999,0.9081934846989141,0.646870717222476,0.6593406593406593,0.9024851702068781,0.005757402100809818,0.6353493380826429,0.02375699208550207
56,none,all_features,K-Nearest Neighbors,2.900010824203491,0.8895198123688434,0.8538993089832182,0.5272054939249868,0.3051643192488263,0.8545696427800753,0.00533108814921412,0.3402144525010745,0.028829985021361654
56,none,all_features,Decision Tree,2.1919000148773193,1.0,0.9318854886475815,1.0,0.7836990595611285,0.9340698801481585,0.0049852563361606475,0.7931250061943144,0.017854424606759522
56,none,all_features,Gaussian Naive Bayes,0.9077169895172119,0.8866806567090483,0.8795656465942744,0.6301369863013698,0.6114649681528662,0.8722200897175192,0.06997860748285575,0.6075592519329441,0.026386567678360524
56,none,all_features,Random Forest,32.0771586894989,1.0,0.9486673247778875,1.0,0.825503355704698,0.952841351804886,0.00481027440117895,0.8390937894764577,0.01846123593648245
56,smote,all_features,Logistic Regression,4.790182590484619,0.8691719370495661,0.857847976307996,0.8703258254974853,0.6563245823389021,0.8676251469326238,0.00583579554206843,0.8687195941530255,0.005883677864742745
56,smote,all_features,K-Nearest Neighbors,7.553627967834473,0.9049860273569642,0.7482724580454096,0.9124067796610169,0.4562899786780384,0.8408759987812705,0.005897417879221866,0.8584396299014122,0.005913375348259561
56,smote,all_features,Decision Tree,5.23479151725769,1.0,0.9131293188548865,1.0,0.7492877492877493,0.9435897469874306,0.004155552687296023,0.9437256051980683,0.004497374389193072
56,smote,all_features,Gaussian Naive Bayes,1.6313364505767822,0.8219591116340639,0.7857847976307996,0.8245270711024135,0.5167037861915368,0.8201376533327565,0.008133859532804424,0.8224923979669782,0.007707979903728534
56,smote,all_features,Random Forest,60.574403047561646,1.0,0.9437314906219151,1.0,0.821875,0.9731921274762203,0.002884865401922883,0.9732190575040676,0.0029994236565113954
57,none,all_features,Logistic Regression,1.9640607833862305,0.9048265646216517,0.903751233958539,0.6474622770919067,0.644808743169399,0.9025223214852387,0.004589022122333664,0.6339082657215183,0.023826740998136166
57,none,all_features,K-Nearest Neighbors,3.010711193084717,0.8872978644611776,0.8603158933859822,0.5166754896770778,0.378021978021978,0.8528536416325846,0.005119341320343498,0.326782821477111,0.02645917585887892
57,none,all_features,Decision Tree,2.2414419651031494,1.0,0.9387956564659428,1.0,0.8068535825545171,0.930790362094221,0.00576475245314642,0.7836574903459647,0.01667971548963
57,none,all_features,Gaussian Naive Bayes,0.950535774230957,0.883100851746698,0.8830207305034551,0.6170642943792964,0.6291079812206573,0.8781794858124969,0.007432656032404529,0.5978597859145512,0.03795021127706185
57,none,all_features,Random Forest,32.315112352371216,1.0,0.9575518262586377,1.0,0.8571428571428571,0.9506603326199596,0.004334277028037134,0.8319850391120431,0.017125778492792457
57,smote,all_features,Logistic Regression,4.617036819458008,0.8663038682159141,0.8548864758144127,0.8670469504168495,0.65,0.8653673892506617,0.006200292320168041,0.8659501440014824,0.006497084172724298
57,smote,all_features,K-Nearest Neighbors,7.483432292938232,0.9060155905280188,0.7226061204343535,0.9135668875963749,0.4402390438247012,0.8401726773828325,0.006327903390750032,0.8587619739904199,0.0054347888186348624
57,smote,all_features,Decision Tree,5.298894166946411,1.0,0.922507403751234,1.0,0.7734487734487735,0.9360174921936408,0.005181893191783425,0.9357439637249663,0.0053295758660592985
57,smote,all_features,Gaussian Naive Bayes,1.2995588779449463,0.815340491248713,0.797137216189536,0.818267351812984,0.563230605738576,0.8132102551759947,0.0075592169892957,0.8161211846560842,0.006939806089816929
57,smote,all_features,Random Forest,59.61720061302185,1.0,0.9555774925962488,1.0,0.8623853211009175,0.9728734765881344,0.0032820967133073047,0.9730986545111815,0.0032205044124563294
58,none,all_features,Logistic Regression,2.113692045211792,0.9059375385754845,0.9042448173741362,0.6533212010919017,0.6353383458646616,0.9038843243133461,0.005361408133475049,0.6419388959549703,0.023354048401465818
58,none,all_features,K-Nearest Neighbors,2.978686571121216,0.8890260461671399,0.8632773938795657,0.5215540180947312,0.39913232104121477,0.8512076653389287,0.004711491458941318,0.31971990652127563,0.026849785700503826
58,none,all_features,Decision Tree,2.171832323074341,1.0,0.9343534057255676,1.0,0.7925117004680188,0.9304695749968901,0.0056219399567632115,0.7825027974977052,0.01751173505094704
58,none,all_features,Gaussian Naive Bayes,0.9350969791412354,0.8802616960869029,0.8815399802566634,0.62109375,0.6116504854368932,0.8753855263859377,0.008664400439729396,0.603878805663609,0.024609534926821997
58,none,all_features,Random Forest,31.839651823043823,1.0,0.9506416584402764,1.0,0.8316498316498316,0.9505904448557133,0.004868743205616311,0.8318237399250369,0.017391843953679716
58,smote,all_features,Logistic Regression,4.912744522094727,0.8674805118399764,0.8548864758144127,0.8685822637106184,0.6466346153846154,0.8657670946642725,0.005800584143322874,0.8670237264484987,0.005976970257545253
58,smote,all_features,K-Nearest Neighbors,7.5018310546875,0.9056478893954993,0.7240868706811451,0.9132463317330448,0.4266666666666667,0.8414327030554775,0.006106838699115842,0.8585373312304152,0.005197771780708664
58,smote,all_features,Decision Tree,5.272274732589722,1.0,0.9259624876604146,1.0,0.7819767441860465,0.9371940366989018,0.004780136241332822,0.9376855413496866,0.004390496410024077
58,smote,all_features,Gaussian Naive Bayes,1.375368356704712,0.81754669804383,0.7961500493583415,0.8224432834752737,0.5406006674082313,0.8162549533421312,0.008189266712878042,0.8208536920250472,0.006851366920710868
58,smote,all_features,Random Forest,60.969693660736084,1.0,0.9545903257650543,1.0,0.8557993730407524,0.9724689800892774,0.0027079747074470984,0.9726585819847261,0.0030063127246201925
59,none,all_features,Logistic Regression,1.9793787002563477,0.9043327984199482,0.9086870681145114,0.6446584135717561,0.6678635547576302,0.902115112096125,0.004825993202594381,0.6312467244561848,0.02549169588878639
59,none,all_features,K-Nearest Neighbors,3.031158685684204,0.888902604616714,0.8588351431391905,0.5202558635394456,0.36444444444444446,0.8524707174101238,0.004558540389506877,0.32382960115733805,0.028793259735461593
59,none,all_features,Decision Tree,2.2715542316436768,1.0,0.9358341559723593,1.0,0.7993827160493827,0.9339381345153503,0.005762484040795379,0.7904807235138652,0.018214474938042204
59,none,all_features,Gaussian Naive Bayes,1.0248136520385742,0.8850759165535119,0.8840078973346496,0.6262545162585307,0.6287519747235387,0.8786405180970951,0.010180708876166575,0.6107656898686863,0.025863339079035798
59,none,all_features,Random Forest,32.8236083984375,1.0,0.9506416584402764,1.0,0.8355263157894737,0.950594395066806,0.004593265704040503,0.8312078170942292,0.01837312499807979
59,smote,all_features,Logistic Regression,4.832592487335205,0.8690248565965584,0.859822309970385,0.8701421800947867,0.6536585365853659,0.8671667874579033,0.005601467611697895,0.8683892502165054,0.0060380229661903765
59,smote,all_features,K-Nearest Neighbors,7.813689947128296,0.9046183262244448,0.7309970384995064,0.9124062943202539,0.4387229660144181,0.8377064935205416,0.005739867514361897,0.8562691477995474,0.005225819829282692
59,smote,all_features,Decision Tree,5.512619256973267,1.0,0.9254689042448174,1.0,0.7827338129496403,0.9403392638224837,0.004990127556073751,0.93991325703383,0.004146634877658878
59,smote,all_features,Gaussian Naive Bayes,1.3661525249481201,0.8112222385644948,0.788746298124383,0.8186762732217278,0.5417558886509636,0.8095333690298481,0.008467300537743756,0.8170255372009,0.0076578860509350045
59,smote,all_features,Random Forest,61.25308609008789,1.0,0.9486673247778875,1.0,0.8409785932721713,0.9736186169944255,0.002946774791860652,0.9735960492674538,0.0032844878582332306
60,none,all_features,Logistic Regression,2.1165707111358643,0.9066781878780398,0.9057255676209279,0.6557377049180327,0.6520947176684881,0.9036456488018625,0.00656551012324955,0.6406421890986798,0.023846366902656176
60,none,all_features,K-Nearest Neighbors,2.875795602798462,0.8902604616713986,0.8558736426456071,0.5333333333333333,0.3482142857142857,0.8529482334483364,0.005433628141027055,0.3444557710251514,0.031061589908306108
60,none,all_features,Decision Tree,2.271202564239502,1.0,0.937314906219151,1.0,0.806697108066971,0.9319465858345837,0.005771575302393705,0.7885982473415015,0.018146520261642173
60,none,all_features,Gaussian Naive Bayes,0.9498929977416992,0.8844587088013826,0.8820335636722606,0.6234915526950925,0.6306027820710973,0.8783277710502333,0.010035618109500277,0.6076362968962532,0.02413117500758026
60,none,all_features,Random Forest,32.39494061470032,1.0,0.9570582428430404,1.0,0.8542713567839196,0.9502036364282579,0.004763998334032926,0.8314140212700127,0.018816426209610843
60,smote,all_features,Logistic Regression,4.679901838302612,0.8716723047506987,0.8504442250740375,0.8724135409812094,0.6336154776299879,0.8697430211510865,0.005693606507057541,0.8706373315897032,0.0057887554031156
60,smote,all_features,K-Nearest Neighbors,7.481723070144653,0.9049860273569642,0.7201382033563672,0.9126672975530621,0.4136504653567735,0.8406971736653469,0.006919962379219646,0.8588859990729475,0.0048650172638838385
60,smote,all_features,Decision Tree,5.36210560798645,1.0,0.9244817374136229,1.0,0.7733333333333333,0.9371256201818722,0.004948721320339131,0.9377145805166053,0.0049611311693368255
60,smote,all_features,Gaussian Naive Bayes,1.300194263458252,0.8115163994705104,0.7694965449160909,0.816574822872683,0.5130344108446299,0.8095650100238697,0.008482196674276472,0.814444497867165,0.00712468633483469
60,smote,all_features,Random Forest,61.12817144393921,1.0,0.9550839091806516,1.0,0.8571428571428571,0.9719812304841023,0.0030420329651656298,0.9719330748451932,0.0030381028959418975
61,none,all_features,Logistic Regression,2.117924928665161,0.9040859153190964,0.9062191510365252,0.644718792866941,0.6557971014492754,0.9032467384102176,0.00539345109123067,0.640090940866646,0.022068156240076707
61,none,all_features,K-Nearest Neighbors,2.9612600803375244,0.8917417602765091,0.8563672260612043,0.5410779696493982,0.3340961098398169,0.85647064886533,0.0052258376079225115,0.35252645824716494,0.02806624480329888
61,none,all_features,Decision Tree,2.1504616737365723,1.0,0.9304047384007897,1.0,0.7860394537177542,0.9339422472029916,0.005361792880135305,0.7937924659363667,0.017656214223784973
61,none,all_features,Gaussian Naive Bayes,0.970205545425415,0.8842118257005308,0.8810463968410661,0.6205501618122977,0.6156299840510366,0.8805127506010363,0.009256413583213286,0.6082676471083278,0.025235140041957413
61,none,all_features,Random Forest,31.875783920288086,1.0,0.9427443237907206,1.0,0.8013698630136986,0.9528041142108591,0.004771209053046287,0.8404195158234384,0.017039788296719444
61,smote,all_features,Logistic Regression,4.772435903549194,0.8759376378879247,0.8469891411648569,0.877121421807852,0.6200980392156863,0.8748298051475096,0.0052226051941324115,0.8761064698086056,0.005163729246875183
61,smote,all_features,K-Nearest Neighbors,7.457659959793091,0.9097661420797176,0.7295162882527148,0.9165703406541102,0.42071881606765327,0.8443986155881993,0.006154364844570848,0.8613438075739779,0.00513684705659199
61,smote,all_features,Decision Tree,5.099083423614502,1.0,0.9155972359328727,1.0,0.753956834532374,0.9420796933705443,0.004647247758568704,0.9421992362462527,0.00455672533023478
61,smote,all_features,Gaussian Naive Bayes,1.3392691612243652,0.815414031475217,0.7922013820335637,0.8184579777231303,0.5221339387060159,0.8125703419653996,0.008308749480104124,0.8157664837599071,0.008740204442106261
61,smote,all_features,Random Forest,60.08496022224426,1.0,0.9432379072063178,1.0,0.8205928237129485,0.9736088311013998,0.0029629678908063527,0.9739025014435363,0.0030423101327067747
62,none,all_features,Logistic Regression,2.371175765991211,0.9092704604369831,0.8988153998025666,0.6663640490240581,0.6279491833030852,0.9060979682815313,0.004880021112898962,0.6530839258535213,0.022860501073522027
62,none,all_features,K-Nearest Neighbors,2.978818416595459,0.8881619553141588,0.8583415597235933,0.5201271186440678,0.3747276688453159,0.8545857381131903,0.004639680927861821,0.3373586168749355,0.032326890877869885
62,none,all_features,Decision Tree,2.122241973876953,1.0,0.930898321816387,1.0,0.7846153846153846,0.9303255598459521,0.005807231029294737,0.7817505125389901,0.018678120711385065
62,none,all_features,Gaussian Naive Bayes,0.9949166774749756,0.8854462412047895,0.8830207305034551,0.6273092369477912,0.6279434850863422,0.8786113967144195,0.008054473265525912,0.6073110025612679,0.026628007294732105
62,none,all_features,Random Forest,32.01912260055542,1.0,0.9466929911154985,1.0,0.8223684210526315,0.9497552417727209,0.004890963283734521,0.8290188305421018,0.015334668322403064
62,smote,all_features,Logistic Regression,4.447725296020508,0.8732166495072805,0.8435340572556762,0.8743440233236152,0.6248520710059171,0.8720425131067507,0.004949183896120854,0.8733589406367895,0.005975984385460601
62,smote,all_features,K-Nearest Neighbors,7.490826368331909,0.9060891307545227,0.7250740375123396,0.9133708703615766,0.4167539267015707,0.8440604181540214,0.00671689671049358,0.8614231211010309,0.0049125646260829705
62,smote,all_features,Decision Tree,5.166011333465576,1.0,0.9146100691016782,1.0,0.7559943582510579,0.9395157335092919,0.004641040800064633,0.9396778906106313,0.004719034791520268
62,smote,all_features,Gaussian Naive Bayes,1.3058366775512695,0.8122518017355493,0.763573543928924,0.8174994638644649,0.49842931937172774,0.8108275254382739,0.008145670573514188,0.816215212496384,0.006907852715354485
62,smote,all_features,Random Forest,60.196518659591675,1.0,0.9491609081934848,1.0,0.8441754916792739,0.9738074704872755,0.0030232952256359414,0.9742215899205068,0.0030265573795695945
63,none,all_features,Logistic Regression,1.9978954792022705,0.9030983829156894,0.9111549851924975,0.63841547673883,0.6750902527075813,0.9012302343470348,0.00526484783554826,0.6297546134178144,0.0222330742637531
63,none,all_features,K-Nearest Neighbors,2.9662575721740723,0.8865572151586224,0.859822309970385,0.5145272054939249,0.3799126637554585,0.8536558137409463,0.005265865643224144,0.33735906406124905,0.02884021889502134
63,none,all_features,Decision Tree,2.3518576622009277,1.0,0.9338598223099703,1.0,0.7925696594427245,0.9336666488957943,0.005961771843146267,0.7914626576463126,0.020048879712797247
63,none,all_features,Gaussian Naive Bayes,0.9463081359863281,0.8842118257005308,0.8884501480750246,0.6196269261962692,0.6378205128205128,0.879286697486437,0.009156977643377452,0.6059497641398667,0.024041695752095932
63,none,all_features,Random Forest,32.051207065582275,1.0,0.9545903257650543,1.0,0.8491803278688524,0.9511912501301083,0.004995562550261182,0.8340123785415039,0.016132027796207173
63,smote,all_features,Logistic Regression,4.573801040649414,0.8655684659508751,0.8603158933859822,0.8664913818288051,0.6713124274099884,0.8642422792765505,0.006448323774529782,0.8654582309462594,0.00561834388094644
63,smote,all_features,K-Nearest Neighbors,7.51102876663208,0.9035152228268863,0.71964461994077,0.9113273857799405,0.43873517786561267,0.8387113287757176,0.0064698189856568665,0.8561989841711874,0.005354745201534597
63,smote,all_features,Decision Tree,5.259377479553223,1.0,0.9155972359328727,1.0,0.759493670886076,0.9397484585595913,0.0043968069314112256,0.9399287479405949,0.004690827564704911
63,smote,all_features,Gaussian Naive Bayes,1.346374273300171,0.8062215031622297,0.782329713721619,0.8114759962796022,0.5411030176899063,0.8040863927770446,0.008635317531204039,0.8094541214770703,0.007439810996241972
63,smote,all_features,Random Forest,60.103007316589355,1.0,0.9536031589338598,1.0,0.8588588588588588,0.9732755076837649,0.0032247363703947914,0.9729800762519909,0.0031044464454462566
64,none,all_features,Logistic Regression,2.181509017944336,0.9087766942352796,0.8914116485686081,0.6633257403189066,0.5849056603773585,0.907188231620475,0.004932775479117717,0.6546632566924474,0.0259517693320351
64,none,all_features,K-Nearest Neighbors,2.990338087081909,0.8913714356252315,0.8529121421520237,0.5440414507772021,0.319634703196347,0.8562771697600677,0.005237808254568891,0.35472048102978254,0.028005850681106902
64,none,all_features,Decision Tree,2.1762537956237793,1.0,0.937314906219151,1.0,0.8061068702290076,0.9325023876436584,0.0057802695615317735,0.7931505614589227,0.018847757179733256
64,none,all_features,Gaussian Naive Bayes,0.9992151260375977,0.883100851746698,0.861796643632774,0.6325184322856034,0.5498392282958199,0.8767927738554924,0.009074364750265958,0.6140515849993801,0.03736007551254626
64,none,all_features,Random Forest,31.757267236709595,1.0,0.945705824284304,1.0,0.8141891891891891,0.950956656841913,0.004634035362290028,0.8354671935335625,0.017763886504245593
64,smote,all_features,Logistic Regression,4.838488578796387,0.8712310633916752,0.8543928923988154,0.8719186599370932,0.6353522867737948,0.8705154423483259,0.00602551465732827,0.8709938333944316,0.005398776841392058
64,smote,all_features,K-Nearest Neighbors,7.4530029296875,0.9099867627592293,0.6999012833168805,0.916825224245719,0.3783231083844581,0.8472986473184344,0.005972538965721166,0.8629927737891808,0.004698586602375813
64,smote,all_features,Decision Tree,5.305043935775757,1.0,0.9136229022704837,1.0,0.7430249632892805,0.9393122137968832,0.004688166386568404,0.938925687061156,0.005242031692209799
64,smote,all_features,Gaussian Naive Bayes,1.349806547164917,0.8034269745550816,0.7566633761105627,0.8111087555649777,0.4901758014477766,0.8027408063446048,0.008340250334716467,0.810546815915945,0.007743226652360287
64,smote,all_features,Random Forest,60.462600231170654,1.0,0.947680157946693,1.0,0.8364197530864198,0.9726504292596038,0.002981018489952404,0.9727498287602365,0.003023687552853827
65,none,all_features,Logistic Regression,1.9639451503753662,0.905443772373781,0.9062191510365252,0.6489459211732356,0.6557971014492754,0.9026003787734544,0.006136229239429853,0.6333825334386358,0.02399599488468653
65,none,all_features,K-Nearest Neighbors,3.0623581409454346,0.8900135785705469,0.8553800592300099,0.5298153034300792,0.34451901565995524,0.8536601802981952,0.0047181649680126695,0.3389680769066276,0.029272553542456586
65,none,all_features,Decision Tree,2.2779788970947266,1.0,0.9318854886475815,1.0,0.7802547770700637,0.9293172659258752,0.005956201688826288,0.783294265063596,0.017440811196375753
65,none,all_features,Gaussian Naive Bayes,1.0768487453460693,0.8777928650783854,0.8859822309970385,0.6153846153846154,0.6339144215530903,0.8696574892803558,0.04999738050258119,0.6034177035162501,0.025714267388697667
65,none,all_features,Random Forest,31.67851161956787,1.0,0.9555774925962488,1.0,0.85,0.9502614450765797,0.005116515391574651,0.8320237056005194,0.018850501547539793
65,smote,all_features,Logistic Regression,4.845739126205444,0.8699073393146051,0.8563672260612043,0.8708476308680733,0.6464155528554071,0.8684120378383057,0.006230959161970662,0.8691353776881253,0.0059388376422015
65,smote,all_features,K-Nearest Neighbors,7.432957172393799,0.9046183262244448,0.71964461994077,0.9121809194935337,0.432,0.8386331543099035,0.006616159257549258,0.8560779258466171,0.005276236945836763
65,smote,all_features,Decision Tree,5.208710670471191,1.0,0.9254689042448174,1.0,0.7782672540381792,0.9405647900756481,0.004670237895855062,0.9408182406115958,0.004407214093463901
65,smote,all_features,Gaussian Naive Bayes,1.3082561492919922,0.8050448595381674,0.7714708785784797,0.8123982732998373,0.5192107995846313,0.8036869046073744,0.008518051261620843,0.8112012798766514,0.008355779193506791
